 4.240E-04 -4.809E+00  7.904E-02 -1.734E-01 -4.636E+00  4.463E-03
 4.250E-04 -4.883E+00  7.856E-02 -1.736E-01 -4.710E+00  4.537E-03
 4.260E-04 -4.957E+00  7.807E-02 -1.737E-01 -4.784E+00  4.610E-03
 4.270E-04 -5.030E+00  7.757E-02 -1.738E-01 -4.857E+00  4.683E-03
 4.280E-04 -5.102E+00  7.706E-02 -1.739E-01 -4.929E+00  4.755E-03
 4.290E-04 -5.174E+00  7.655E-02 -1.740E-01 -5.001E+00  4.827E-03
 4.300E-04 -5.245E+00  7.603E-02 -1.740E-01 -5.072E+00  4.898E-03
 4.310E-04 -5.316E+00  7.550E-02 -1.741E-01 -5.143E+00  4.969E-03
 4.320E-04 -5.386E+00  7.496E-02 -1.742E-01 -5.213E+00  5.038E-03
 4.330E-04 -5.456E+00  7.442E-02 -1.743E-01 -5.282E+00  5.108E-03
 4.340E-04 -5.525E+00  7.387E-02 -1.744E-01 -5.351E+00  5.176E-03
 4.350E-04 -5.593E+00  7.331E-02 -1.745E-01 -5.419E+00  5.244E-03
 4.360E-04 -5.660E+00  7.275E-02 -1.746E-01 -5.486E+00  5.312E-03
 4.370E-04 -5.727E+00  7.218E-02 -1.747E-01 -5.553E+00  5.379E-03
 4.380E-04 -5.794E+00  7.161E-02 -1.747E-01 -5.620E+00  5.445E-03
 4.390E-04 -5.859E+00  7.102E-02 -1.748E-01 -5.685E+00  5.510E-03
 4.400E-04 -5.924E+00  7.043E-02 -1.749E-01 -5.750E+00  5.575E-03
 4.410E-04 -5.989E+00  6.984E-02 -1.750E-01 -5.814E+00  5.639E-03
 4.420E-04 -6.052E+00  6.924E-02 -1.750E-01 -5.878E+00  5.703E-03
 4.430E-04 -6.115E+00  6.863E-02 -1.751E-01 -5.941E+00  5.766E-03
 4.440E-04 -6.178E+00  6.801E-02 -1.752E-01 -6.003E+00  5.828E-03
 4.450E-04 -6.240E+00  6.739E-02 -1.752E-01 -6.065E+00  5.890E-03
 4.460E-04 -6.301E+00  6.677E-02 -1.753E-01 -6.126E+00  5.951E-03
